class name;;Method name;;number of detected pattern
nanoxml.XMLElement;;<nanoxml.XMLElement: void parseCharArray(char[],int,int,int)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void removeChild(nanoxml.XMLElement)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void removeAttribute(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLElement createElement(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLElement createElement()>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void setContent(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void setName(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: java.lang.String toString()>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void write(java.io.Writer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void print(java.io.PrintWriter)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void print(java.io.PrintWriter,int)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void writeEncoded(java.io.Writer,java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void scanIdentifier(java.lang.StringBuffer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: char scanWhitespace()>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: char scanWhitespace(java.lang.StringBuffer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void scanString(java.lang.StringBuffer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void scanPCData(java.lang.StringBuffer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: boolean checkCDATA(java.lang.StringBuffer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void skipComment()>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void skipSpecialTag(int)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: boolean checkLiteral(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: char readChar()>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void scanElement(nanoxml.XMLElement)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void resolveEntity(java.lang.StringBuffer)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: void unreadChar(char)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLParseException invalidValueSet(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLParseException invalidValue(java.lang.String,java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLParseException unexpectedEndOfData()>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLParseException syntaxError(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLParseException expectedInput(java.lang.String)>;;0
nanoxml.XMLElement;;<nanoxml.XMLElement: nanoxml.XMLParseException unknownEntity(java.lang.String)>;;0
nanoxml.XMLParseException;;<nanoxml.XMLParseException: void <init>(java.lang.String,java.lang.String)>;;0
nanoxml.XMLParseException;;<nanoxml.XMLParseException: void <init>(java.lang.String,int,java.lang.String)>;;0
nanoxml.XMLParseException;;<nanoxml.XMLParseException: int getLineNr()>;;0
net.n3.nanoxml.CDATAReader;;<net.n3.nanoxml.CDATAReader: void <init>(net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.CDATAReader;;<net.n3.nanoxml.CDATAReader: void finalize()>;;0
net.n3.nanoxml.CDATAReader;;<net.n3.nanoxml.CDATAReader: int read(char[],int,int)>;;0
net.n3.nanoxml.CDATAReader;;<net.n3.nanoxml.CDATAReader: void close()>;;0
net.n3.nanoxml.ContentReader;;<net.n3.nanoxml.ContentReader: void <init>(net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver,java.lang.String)>;;0
net.n3.nanoxml.ContentReader;;<net.n3.nanoxml.ContentReader: void finalize()>;;0
net.n3.nanoxml.ContentReader;;<net.n3.nanoxml.ContentReader: int read(char[],int,int)>;;0
net.n3.nanoxml.ContentReader;;<net.n3.nanoxml.ContentReader: void close()>;;0
net.n3.nanoxml.XMLParseException;;<net.n3.nanoxml.XMLParseException: void <init>(java.lang.String)>;;0
net.n3.nanoxml.XMLParseException;;<net.n3.nanoxml.XMLParseException: void <init>(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void <init>()>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void skipComment(net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void skipTag(net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: java.lang.String scanPublicID(java.lang.StringBuffer,net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: java.lang.String scanSystemID(net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: java.lang.String scanIdentifier(net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: java.lang.String scanString(net.n3.nanoxml.IXMLReader,char,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void processEntity(java.lang.String,net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: char processCharLiteral(java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void skipWhitespace(net.n3.nanoxml.IXMLReader,java.lang.StringBuffer)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: java.lang.String read(net.n3.nanoxml.IXMLReader,char)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: char readChar(net.n3.nanoxml.IXMLReader,char)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: boolean checkLiteral(net.n3.nanoxml.IXMLReader,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorExpectedInput(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorInvalidEntity(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorUnexpectedEntity(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorUnexpectedCDATA(java.lang.String,int)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorInvalidInput(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorWrongClosingTag(java.lang.String,int,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorClosingTagNotEmpty(java.lang.String,int)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorMissingElement(java.lang.String,int,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorUnexpectedElement(java.lang.String,int,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorMissingAttribute(java.lang.String,int,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorUnexpectedAttribute(java.lang.String,int,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorInvalidAttributeValue(java.lang.String,int,java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorMissingPCData(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void errorUnexpectedPCData(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLUtil;;<net.n3.nanoxml.XMLUtil: void validationError(java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLValidationException;;<net.n3.nanoxml.XMLValidationException: void <init>(int,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLValidationException;;<net.n3.nanoxml.XMLValidationException: void finalize()>;;0
net.n3.nanoxml.XMLValidationException;;<net.n3.nanoxml.XMLValidationException: java.lang.String getElementName()>;;0
net.n3.nanoxml.XMLValidationException;;<net.n3.nanoxml.XMLValidationException: java.lang.String getAttributeName()>;;0
net.n3.nanoxml.XMLValidationException;;<net.n3.nanoxml.XMLValidationException: java.lang.String getAttributeValue()>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void <init>(java.lang.String)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void <init>(java.lang.Exception)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void <init>(java.lang.String,int,java.lang.Exception)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void <init>(java.lang.String,int,java.lang.String)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void <init>(java.lang.String,int,java.lang.Exception,java.lang.String,boolean)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: java.lang.String buildMessage(java.lang.String,int,java.lang.Exception,java.lang.String,boolean)>;;1
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void finalize()>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: java.lang.String getSystemID()>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: int getLineNr()>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: java.lang.Exception getException()>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void printStackTrace(java.io.PrintWriter)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void printStackTrace(java.io.PrintStream)>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: void printStackTrace()>;;0
net.n3.nanoxml.XMLException;;<net.n3.nanoxml.XMLException: java.lang.String toString()>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void <init>()>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void finalize()>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void setParameterEntityResolver(net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: net.n3.nanoxml.IXMLEntityResolver getParameterEntityResolver()>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void parseDTD(java.lang.String,net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver,boolean)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void processElement(net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void processConditionalSection(net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void processIgnoreSection(net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void processAttList(net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void processEntity(net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void elementStarted(java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void elementEnded(java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void elementAttributesProcessed(java.lang.String,java.util.Properties,java.lang.String,int)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void attributeAdded(java.lang.String,java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.NonValidator;;<net.n3.nanoxml.NonValidator: void PCDataAdded(java.lang.String,int)>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: void <init>()>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: void finalize()>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: void addInternalEntity(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: void addExternalEntity(java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: java.io.Reader getEntity(net.n3.nanoxml.IXMLReader,java.lang.String)>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: boolean isExternalEntity(java.lang.String)>;;0
net.n3.nanoxml.XMLEntityResolver;;<net.n3.nanoxml.XMLEntityResolver: java.io.Reader openExternalEntity(net.n3.nanoxml.IXMLReader,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.PIReader;;<net.n3.nanoxml.PIReader: void <init>(net.n3.nanoxml.IXMLReader)>;;0
net.n3.nanoxml.PIReader;;<net.n3.nanoxml.PIReader: void finalize()>;;0
net.n3.nanoxml.PIReader;;<net.n3.nanoxml.PIReader: int read(char[],int,int)>;;0
net.n3.nanoxml.PIReader;;<net.n3.nanoxml.PIReader: void close()>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void <init>()>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void <init>(net.n3.nanoxml.IXMLElement)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void finalize()>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void startBuilding(java.lang.String,int)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void newProcessingInstruction(java.lang.String,java.io.Reader)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void startElement(java.lang.String,java.lang.String,java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void elementAttributesProcessed(java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void endElement(java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void addAttribute(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: void addPCData(java.io.Reader,java.lang.String,int)>;;0
net.n3.nanoxml.StdXMLBuilder;;<net.n3.nanoxml.StdXMLBuilder: java.lang.Object getResult()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void <init>()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void <init>(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void <init>(java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void <init>(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void <init>(java.lang.String,java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement createPCDataElement()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement createElement(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement createElement(java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement createElement(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement createElement(java.lang.String,java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void finalize()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement getParent()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getFullName()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getName()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getNamespace()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void setName(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void setName(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void addChild(net.n3.nanoxml.IXMLElement)>;;1
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void insertChild(net.n3.nanoxml.IXMLElement,int)>;;1
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void removeChild(net.n3.nanoxml.IXMLElement)>;;1
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void removeChildAtIndex(int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.Iterator iterateChildren()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: boolean isLeaf()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: boolean hasChildren()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: int getChildrenCount()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.ArrayList getChildren()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement getChildAtIndex(int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement getFirstChildNamed(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.IXMLElement getFirstChildNamed(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.ArrayList getChildrenNamed(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.ArrayList getChildrenNamed(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.XMLAttribute findAttribute(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: net.n3.nanoxml.XMLAttribute findAttribute(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: int getAttributeCount()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getAttribute(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getAttribute(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getAttribute(java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: int getAttribute(java.lang.String,int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: int getAttribute(java.lang.String,java.lang.String,int)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getAttributeType(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getAttributeNamespace(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getAttributeType(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void setAttribute(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void setAttribute(java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void removeAttribute(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void removeAttribute(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.Iterator iterateAttributeNames()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: boolean hasAttribute(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: boolean hasAttribute(java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.Properties getAttributes()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.util.Properties getAttributesInNamespace(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getSystemID()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: int getLineNr()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: java.lang.String getContent()>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: void setContent(java.lang.String)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: boolean equals(java.lang.Object)>;;0
net.n3.nanoxml.XMLElement;;<net.n3.nanoxml.XMLElement: boolean equalsXMLElement(net.n3.nanoxml.IXMLElement)>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: java.lang.String getFullName()>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: java.lang.String getName()>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: java.lang.String getNamespace()>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: java.lang.String getValue()>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: void setValue(java.lang.String)>;;0
net.n3.nanoxml.XMLAttribute;;<net.n3.nanoxml.XMLAttribute: java.lang.String getType()>;;0
